provider_location_guid,loc_phone,loc_name,loc_admin_street1,loc_admin_city,loc_admin_state,loc_admin_zip,web_address,pre_screen,insurance_accepted,walkins_accepted,provider_notes,searchable_name,in_stock,quantity_last_updated,opening_hours
e2e49593-d0e0-4d44-a87b-fce23539b720,910-937-6639,"CVS Pharmacy, Inc. #16581",1395D WESTERN BLVD,JACKSONVILLE,NC,28546,https://www.cvs.com/store-locator/details-directions/016581,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-01-14,sunday_hours:  09:00AM-05:00PM  |  monday_hours:  09:00AM-08:00PM  |  tuesday_hours:  09:00AM-08:00PM  |  wednesday_hours:  09:00AM-08:00PM  |  thursday_hours:  09:00AM-08:00PM  |  friday_hours:  09:00AM-08:00PM  |  saturday_hours:  09:00AM-05:00PM
e1e9db63-ab5d-41fc-ad8b-844282d213cc,336-291-0567,Walmart Inc #10-5393,1050 Alamance Church Rd,Greensboro,NC,27406-3808,https://www.walmart.com/store/5393,Not Available,True,True,Not Available,Flu Shot (Egg free),False,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
b9a784d8-c091-4ad6-8164-673c3f8f8b4f,919-231-8511,"CVS Pharmacy, Inc. #07018",3051 NEW BERN AVE.,RALEIGH,NC,27610,https://www.cvs.com/store-locator/details-directions/007018,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-01-14,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-08:00PM  |  tuesday_hours:  08:00AM-08:00PM  |  wednesday_hours:  08:00AM-08:00PM  |  thursday_hours:  08:00AM-08:00PM  |  friday_hours:  08:00AM-08:00PM  |  saturday_hours:  10:00AM-06:00PM
02a25fd1-d50f-4fa0-8095-aef234784c94,336-599-8394,"CVS Pharmacy, Inc. #03531",900 N MADISON BLVD,ROXBORO,NC,27573,https://www.cvs.com/store-locator/details-directions/003531,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,True,2022-11-19,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-09:00PM  |  tuesday_hours:  08:00AM-09:00PM  |  wednesday_hours:  08:00AM-09:00PM  |  thursday_hours:  08:00AM-09:00PM  |  friday_hours:  08:00AM-09:00PM  |  saturday_hours:  09:00AM-06:00PM
182be229-c40e-402a-9965-088f1774838f,704-542-9210,"CVS Pharmacy, Inc. #02561",4100 CARMEL ROAD,CHARLOTTE,NC,28226,https://www.cvs.com/store-locator/details-directions/002561,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-01-14,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-09:00PM  |  tuesday_hours:  08:00AM-09:00PM  |  wednesday_hours:  08:00AM-09:00PM  |  thursday_hours:  08:00AM-09:00PM  |  friday_hours:  08:00AM-09:00PM  |  saturday_hours:  09:00AM-06:00PM
c6e61876-68f5-4cd4-b4e4-16be4dd3c757,704-799-1101,Harris Teeter Pharmacy #09700099,134-H TOWN CENTER DR,MOORESVILLE,NC,28117,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",False,2023-04-07,sunday_hours:  11:00 AM - 6:00 PM  |  monday_hours:  9:00 AM - 8:00 PM  |  tuesday_hours:  9:00 AM - 8:00 PM  |  wednesday_hours:  9:00 AM - 8:00 PM  |  thursday_hours:  9:00 AM - 8:00 PM  |  friday_hours:  9:00 AM - 8:00 PM  |  saturday_hours:  9:00 AM - 6:00 PM
c2b22b9e-0321-4fd8-8b5d-4eee8fdd4afc,828-633-6700,Carolina Mountain Pharmacy,7 PISGAH HWY,CANDLER,NC,28715,https://healthmartcovidvaccine.com,https://healthmartcovidvaccine.com,True,False,Scheduling an appointment is recommended. Please call to confirm COVID-19 vaccine and/or Flu vaccine Walk-In availability,"Flu Shot (65+, high-dose or adjuvanted)",False,2023-04-07,sunday_hours:  nan  |  monday_hours:  10:00 AM - 06:00 PM  |  tuesday_hours:  10:00 AM - 06:00 PM  |  wednesday_hours:  10:00 AM - 06:00 PM  |  thursday_hours:  10:00 AM - 06:00 PM  |  friday_hours:  10:00 AM - 06:00 PM  |  saturday_hours:  10:00 AM - 01:00 PM
79d1cafd-7430-4500-bfde-6e817dbfecfa,919-233-2929,"CVS Pharmacy, Inc. #00317",5859 TRYON ROAD,CARY,NC,27518,https://www.cvs.com/store-locator/details-directions/000317,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot (Egg free),False,2023-04-06,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  09:00AM-08:00PM  |  tuesday_hours:  09:00AM-08:00PM  |  wednesday_hours:  09:00AM-08:00PM  |  thursday_hours:  09:00AM-08:00PM  |  friday_hours:  09:00AM-08:00PM  |  saturday_hours:  09:00AM-06:00PM
2c7543c9-14c6-4533-a372-1d4987d28464,704-895-2858,Harris Teeter Pharmacy #09700340,9759 Sam Furr Rd,HUNTERSVILLE,NC,28078,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,Flu Shot,True,2023-04-07,sunday_hours:  11:00 AM - 5:00 PM  |  monday_hours:  9:00 AM - 7:00 PM  |  tuesday_hours:  9:00 AM - 7:00 PM  |  wednesday_hours:  9:00 AM - 7:00 PM  |  thursday_hours:  9:00 AM - 7:00 PM  |  friday_hours:  9:00 AM - 7:00 PM  |  saturday_hours:  9:00 AM - 5:00 PM
fda5eda3-426f-421e-92e1-ef21c38e5853,704-825-6929,"CVS Pharmacy, Inc. #02233",6750 WILKINSON BLVD.,BELMONT,NC,28012,https://www.cvs.com/store-locator/details-directions/002233,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,True,2022-11-19,sunday_hours:  12:00AM-12:00AM  |  monday_hours:  12:00AM-12:00AM  |  tuesday_hours:  12:00AM-12:00AM  |  wednesday_hours:  12:00AM-12:00AM  |  thursday_hours:  12:00AM-12:00AM  |  friday_hours:  12:00AM-12:00AM  |  saturday_hours:  12:00AM-12:00AM
1ed2cd5b-8029-4503-9a5d-8a8e3149adb2,828-396-3170,Walmart Inc #10-4410,4780 Hickory Blvd,Granite Falls,NC,28630-8237,https://www.walmart.com/store/4410,Not Available,True,True,Not Available,Flu Shot,False,2023-03-28,"sunday_hours:  11:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 6:00 PM"
02e9ce82-7a52-4d68-b248-f0b2daec041f,336-789-9006,Walgreens Co. #16112,722 W INDEPENDENCE BLVD,MOUNT AIRY,NC,27030-3574,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  08:00AM - 08:00PM  |  tuesday_hours:  08:00AM - 08:00PM  |  wednesday_hours:  08:00AM - 08:00PM  |  thursday_hours:  08:00AM - 08:00PM  |  friday_hours:  08:00AM - 08:00PM  |  saturday_hours:  09:00AM - 06:00PM
8f735c2a-c6ae-4d5f-adff-4f9281f7bf88,704-543-6055,Walgreens Co. #19220,3345 PINEVILLE MATTHEWS ROAD,CHARLOTTE,NC,28226-9304,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot,True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  08:00AM - 08:00PM  |  tuesday_hours:  08:00AM - 08:00PM  |  wednesday_hours:  08:00AM - 08:00PM  |  thursday_hours:  08:00AM - 08:00PM  |  friday_hours:  08:00AM - 08:00PM  |  saturday_hours:  09:00AM - 06:00PM
ee687231-b07e-4a87-b36b-dfb88eab72ce,704-895-5075,Harris Teeter Pharmacy #09700179,19815 NORTH COVE RD,CORNELIUS,NC,28031,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",False,2023-04-07,sunday_hours:  11:00 AM - 6:00 PM  |  monday_hours:  9:00 AM - 8:00 PM  |  tuesday_hours:  9:00 AM - 8:00 PM  |  wednesday_hours:  9:00 AM - 8:00 PM  |  thursday_hours:  9:00 AM - 8:00 PM  |  friday_hours:  9:00 AM - 8:00 PM  |  saturday_hours:  9:00 AM - 6:00 PM
9488f44d-1d71-446b-ac67-1ed01291f87b,704-544-2092,"CVS Pharmacy, Inc. #07157",13845 CONLAN CIRCLE,CHARLOTTE,NC,28277,https://www.cvs.com/store-locator/details-directions/007157,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,True,2022-11-19,sunday_hours:  08:00AM-08:00PM  |  monday_hours:  08:00AM-10:00PM  |  tuesday_hours:  08:00AM-10:00PM  |  wednesday_hours:  08:00AM-10:00PM  |  thursday_hours:  08:00AM-10:00PM  |  friday_hours:  08:00AM-10:00PM  |  saturday_hours:  08:00AM-08:00PM
fc271493-5767-4440-81a1-514dd0b7333b,704-535-3708,Walmart Inc #10-1666,3850 E Independence Blvd,Charlotte,NC,28205-7305,https://www.walmart.com/store/1666,Not Available,True,True,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",False,2023-03-28,"sunday_hours:  11:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM"
01871c8c-d495-4b99-a9f4-6c786f45e6f3,910-683-6056,Walmart Inc #10-5787,4545 Fayetteville Rd,Raeford,NC,28376-7998,https://www.walmart.com/store/5787,Not Available,True,True,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",True,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM"
d9ac50c0-4a2a-4b67-8cb5-944723d32887,828-267-0749,"CVS Pharmacy, Inc. #16539",1910 CATAWBA VALLEY BLVD SE,HICKORY,NC,28602,https://www.cvs.com/store-locator/details-directions/016539,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-01-14,sunday_hours:  12:00PM-05:00PM  |  monday_hours:  10:00AM-07:00PM  |  tuesday_hours:  10:00AM-07:00PM  |  wednesday_hours:  10:00AM-07:00PM  |  thursday_hours:  10:00AM-07:00PM  |  friday_hours:  10:00AM-07:00PM  |  saturday_hours:  11:00AM-05:00PM
2c3f25f1-4385-49e4-b798-f67befcdea61,252-399-0760,Walgreens Co. #6927,2653 WARD BLVD,WILSON,NC,27893-1667,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot,True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  09:00AM - 09:00PM  |  tuesday_hours:  09:00AM - 09:00PM  |  wednesday_hours:  09:00AM - 09:00PM  |  thursday_hours:  09:00AM - 09:00PM  |  friday_hours:  09:00AM - 09:00PM  |  saturday_hours:  09:00AM - 06:00PM
361e0dd3-23be-49ad-90f9-accc7a31df2e,919-242-2067,Food Lion #2581,4700 US Hwy 117 N,Pikeville,NC,27863,https://foodlionsched.rxtouch.com/rbssched/program/wellness,https://foodlionsched.rxtouch.com/rbssched/program/wellness,True,True,Not Available,Flu Nasal Spray,False,2023-04-07,sunday_hours:  nan  |  monday_hours:  9:00AM-7:00PM  |  tuesday_hours:  9:00AM-7:00PM  |  wednesday_hours:  9:00AM-7:00PM  |  thursday_hours:  9:00AM-7:00PM  |  friday_hours:  9:00AM-7:00PM  |  saturday_hours:  9:00AM-7:00PM
7069784e-8b1e-4957-8735-d0230c1a698a,704-867-3541,"CVS Pharmacy, Inc. #03837",1803 S. NEW HOPE ROAD,GASTONIA,NC,28054,https://www.cvs.com/store-locator/details-directions/003837,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot (Egg free),True,2023-04-06,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  09:00AM-08:00PM  |  tuesday_hours:  09:00AM-08:00PM  |  wednesday_hours:  09:00AM-08:00PM  |  thursday_hours:  09:00AM-08:00PM  |  friday_hours:  09:00AM-08:00PM  |  saturday_hours:  09:00AM-06:00PM
171ab630-18fc-4c9e-aaf9-6683495edcbb,704-523-3227,Walgreens Co. #5761,4701 SOUTH BLVD,CHARLOTTE,NC,28217-2117,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  08:00AM - 10:00PM  |  monday_hours:  08:00AM - 10:00PM  |  tuesday_hours:  08:00AM - 10:00PM  |  wednesday_hours:  08:00AM - 10:00PM  |  thursday_hours:  08:00AM - 10:00PM  |  friday_hours:  08:00AM - 10:00PM  |  saturday_hours:  08:00AM - 10:00PM
f3f61dc6-20fb-4f7f-ad41-4d144424a377,336-224-0424,Walgreens Co. #12437,1250 FAIRVIEW DR,LEXINGTON,NC,27292-5332,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  08:00AM - 10:00PM  |  tuesday_hours:  08:00AM - 10:00PM  |  wednesday_hours:  08:00AM - 10:00PM  |  thursday_hours:  08:00AM - 10:00PM  |  friday_hours:  08:00AM - 10:00PM  |  saturday_hours:  09:00AM - 06:00PM
c5461758-f448-4a8c-9d65-9f9fb19925e7,910-392-2995,Sams Club #10-8129,412 S College Rd Ste 62,Wilmington,NC,28403-1715,https://www.samsclub.com/club/8129,Not Available,True,True,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",True,2023-03-28,"sunday_hours:  nan  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 6:00 PM"
5d621257-95c5-4132-aa16-b3edf7697e53,252-438-2337,"CVS Pharmacy, Inc. #07055",109 DABNEY DR.,HENDERSON,NC,27536,https://www.cvs.com/store-locator/details-directions/007055,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-01-14,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-09:00PM  |  tuesday_hours:  08:00AM-09:00PM  |  wednesday_hours:  08:00AM-09:00PM  |  thursday_hours:  08:00AM-09:00PM  |  friday_hours:  08:00AM-09:00PM  |  saturday_hours:  09:00AM-06:00PM
8995003e-b8b3-4e95-8edd-dc2fdc8a1e72,919-498-1962,Food Lion #2188,1655 Buffalo Lake Road,Sanford,NC,27332,https://foodlionsched.rxtouch.com/rbssched/program/wellness,https://foodlionsched.rxtouch.com/rbssched/program/wellness,True,True,Not Available,Flu Nasal Spray,False,2023-04-07,sunday_hours:  nan  |  monday_hours:  9:00AM-7:00PM  |  tuesday_hours:  9:00AM-7:00PM  |  wednesday_hours:  9:00AM-7:00PM  |  thursday_hours:  9:00AM-7:00PM  |  friday_hours:  9:00AM-7:00PM  |  saturday_hours:  9:00AM-5:00PM
3a9c3611-7f58-431d-9541-3a0dd32fe1c9,919-659-8233,Harris Teeter Pharmacy #09700495,8345 CREEDMOOR RD,RALEIGH,NC,27613,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,Flu Shot,False,2023-04-07,sunday_hours:  11:00 AM - 6:00 PM  |  monday_hours:  9:00 AM - 8:00 PM  |  tuesday_hours:  9:00 AM - 8:00 PM  |  wednesday_hours:  9:00 AM - 8:00 PM  |  thursday_hours:  9:00 AM - 8:00 PM  |  friday_hours:  9:00 AM - 8:00 PM  |  saturday_hours:  9:00 AM - 6:00 PM
778dd756-b777-4077-938f-8ea4d3cded3d,252-649-6052,Walmart Inc #10-7218,2915 Neuse Blvd,New Bern,NC,28560-2859,https://www.walmart.com/store/7218,Not Available,True,True,Not Available,Flu Shot (Egg free),True,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
ac2c8e69-2346-4c85-a64b-13e16a69f7d6,704-583-8282,"CVS Pharmacy, Inc. #07941",8420 STEELE CREEK RD.,CHARLOTTE,NC,28273,https://www.cvs.com/store-locator/details-directions/007941,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-04-06,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  09:00AM-08:00PM  |  tuesday_hours:  09:00AM-08:00PM  |  wednesday_hours:  09:00AM-08:00PM  |  thursday_hours:  09:00AM-08:00PM  |  friday_hours:  09:00AM-08:00PM  |  saturday_hours:  10:00AM-06:00PM
60a0c5d1-0f80-40ef-8242-1a8aee244fdf,252-443-4044,Sams Club #10-4946,300 Tarrytown Ctr,Rocky Mount,NC,27804-1780,https://www.samsclub.com/club/4946,Not Available,True,True,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",True,2023-03-28,"sunday_hours:  nan  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 6:00 PM"
1d9890fa-6530-4fbc-984d-7ced0bc7900a,704-888-6650,"CVS Pharmacy, Inc. #07524",101 E. MAIN ST.,LOCUST,NC,28097,https://www.cvs.com/store-locator/details-directions/007524,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-04-06,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  09:00AM-09:00PM  |  tuesday_hours:  09:00AM-09:00PM  |  wednesday_hours:  09:00AM-09:00PM  |  thursday_hours:  09:00AM-09:00PM  |  friday_hours:  09:00AM-09:00PM  |  saturday_hours:  09:00AM-06:00PM
a2111dfe-4a63-4f45-9975-8a6a1cdd5ffc,704-528-0043,Walgreens Co. #16120,533 N MAIN ST,TROUTMAN,NC,28166-8526,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot,True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  09:00AM - 07:00PM  |  tuesday_hours:  09:00AM - 07:00PM  |  wednesday_hours:  09:00AM - 07:00PM  |  thursday_hours:  09:00AM - 07:00PM  |  friday_hours:  09:00AM - 07:00PM  |  saturday_hours:  09:00AM - 06:00PM
a399f6e3-3d0a-4887-bddf-a39b2293b21e,336-723-0561,Walgreens Co. #7397,2125 CLOVERDALE AVE,WINSTON SALEM,NC,27103-2506,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,"Flu Shot (65+, high-dose or adjuvanted)",True,2023-04-03,sunday_hours:  12:00AM - 12:00AM  |  monday_hours:  12:00AM - 12:00AM  |  tuesday_hours:  12:00AM - 12:00AM  |  wednesday_hours:  12:00AM - 12:00AM  |  thursday_hours:  12:00AM - 12:00AM  |  friday_hours:  12:00AM - 12:00AM  |  saturday_hours:  12:00AM - 12:00AM
0d7f5156-e4ab-4b35-9da0-dc6eb67b0c62,336-249-2901,"CVS Pharmacy, Inc. #04294",309 EAST CENTER ST.,LEXINGTON,NC,27292,https://www.cvs.com/store-locator/details-directions/004294,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot (Egg free),False,2023-04-06,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-09:00PM  |  tuesday_hours:  08:00AM-09:00PM  |  wednesday_hours:  08:00AM-09:00PM  |  thursday_hours:  08:00AM-09:00PM  |  friday_hours:  08:00AM-09:00PM  |  saturday_hours:  09:00AM-06:00PM
981be63a-6d95-4ccf-b469-3c005d4455a0,704-973-3122,"CVS Pharmacy, Inc. #17319",900 METROPOLITAN AVE STE 2,CHARLOTTE,NC,28204,https://www.cvs.com/store-locator/details-directions/017319,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,True,2022-11-19,sunday_hours:  09:00AM-06:00PM  |  monday_hours:  09:00AM-08:00PM  |  tuesday_hours:  09:00AM-08:00PM  |  wednesday_hours:  09:00AM-08:00PM  |  thursday_hours:  nan  |  friday_hours:  09:00AM-08:00PM  |  saturday_hours:  09:00AM-06:00PM
d343995d-d9e0-4c75-924d-06f468e0f754,336-545-1083,Harris Teeter Pharmacy #09700347,2639 LAWNDALE DR,GREENSBORO,NC,27408,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,Flu Shot,True,2023-04-07,sunday_hours:  11:00 AM - 6:00 PM  |  monday_hours:  9:00 AM - 8:00 PM  |  tuesday_hours:  9:00 AM - 8:00 PM  |  wednesday_hours:  9:00 AM - 8:00 PM  |  thursday_hours:  9:00 AM - 8:00 PM  |  friday_hours:  9:00 AM - 8:00 PM  |  saturday_hours:  9:00 AM - 6:00 PM
69800be3-0857-4189-9b77-103b5b3e1133,252-443-6033,"CVS Pharmacy, Inc. #07330",2605 SUNSET AVENUE,ROCKY MOUNT,NC,27804,https://www.cvs.com/store-locator/details-directions/007330,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,True,2022-11-19,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-08:00PM  |  tuesday_hours:  08:00AM-08:00PM  |  wednesday_hours:  08:00AM-08:00PM  |  thursday_hours:  08:00AM-08:00PM  |  friday_hours:  08:00AM-08:00PM  |  saturday_hours:  10:00AM-06:00PM
869be673-55ed-4b6f-8e8a-fca7a299df05,910-392-4034,Walmart Inc #10-1392,5226 Sigmon Rd,Wilmington,NC,28403-1666,https://www.walmart.com/store/1392,Not Available,True,True,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",False,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 6:00 PM"
2f86c855-ab14-43ed-8f2d-8f5c5d622275,910-947-2690,Walgreens Co. #16136,1006 MONROE ST,CARTHAGE,NC,28327-7387,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  09:00AM - 08:00PM  |  tuesday_hours:  09:00AM - 08:00PM  |  wednesday_hours:  09:00AM - 08:00PM  |  thursday_hours:  09:00AM - 08:00PM  |  friday_hours:  09:00AM - 08:00PM  |  saturday_hours:  09:00AM - 06:00PM
cdf1a4d7-419e-4069-ad3b-54448e0a24f9,704-295-0849,Harris Teeter Pharmacy #09700088,13000 SOUTH TRYON ST,CHARLOTTE,NC,28278,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,Flu Shot,True,2023-04-07,sunday_hours:  11:00 AM - 6:00 PM  |  monday_hours:  9:00 AM - 8:00 PM  |  tuesday_hours:  9:00 AM - 8:00 PM  |  wednesday_hours:  9:00 AM - 8:00 PM  |  thursday_hours:  9:00 AM - 8:00 PM  |  friday_hours:  9:00 AM - 8:00 PM  |  saturday_hours:  9:00 AM - 6:00 PM
